area,pre,shock,post,class
CO.MAG,6.676204101096803,-5.960896518836433,-6.358289620092195,Relative persistent decline
CO.MET,3.5014005602240887,22.75910364145658,-17.507002801120446,Improvement then reversal
CO.NAR,5.724508050089446,8.050089445438282,12.522361359570661,Relative persistent improvement
CO.NSA,10.611876270038383,1.1289230074508918,-11.665537743659215,Relative persistent decline
CO.QUI,-10.688328345446772,-14.96365968362548,9.263217899387202,"Temporary decline, rebounded"
CO.RIS,-10.696582311505349,-24.132533263762067,0.0,"Temporary decline, rebounded"
CO.SAN,0.0906371793709777,-4.758451916976344,4.985044865403789,"Temporary decline, rebounded"
CO.SUC,14.139827179890023,12.76512175962294,5.891594658287505,Relative persistent decline
CO.TOL,10.706638115631694,4.461099214846539,-6.542945515108257,Relative persistent decline
CO.VAC,4.485852311939269,-6.161885043872621,2.1361201485425085,Relative persistent decline
CR.A,23.913043478260867,-16.30434782608696,12.681159420289854,Relative persistent decline
CR.C,-3.334444814938313,6.668889629876626,-25.008336112037345,Improvement then reversal
CR.G,80.0,60.0,53.333333333333336,Relative persistent decline
CR.H,2.3369946249123634,-14.606216405702266,-17.13796058269066,Relative persistent decline
CR.L,-19.230769230769234,-32.05128205128206,-117.52136752136754,Relative persistent decline
CR.SJ,-9.923447689254322,-15.999027907165136,-6.143086664776486,"Temporary decline, rebounded"
CU.01,16.613076098606644,18.086816720257236,-12.951053947838515,Improvement then reversal
CU.03,-19.033840450301785,-22.435969889459052,-35.0385423966363,Relative persistent decline
CU.04,22.792022792022795,-2.0350020350020355,-37.30837064170397,Relative persistent decline
CU.05,-27.861771058315334,7.559395248380131,-26.277897768178548,Relative persistent improvement
CU.06,0.8384572386808273,1.397428731134712,-25.619526737469723,Improvement then reversal
CU.07,-8.586147681740126,25.75844304522038,19.080328181644727,Relative persistent improvement
CU.08,-8.891523414344991,-37.04801422643746,-33.5901995653033,Relative persistent decline
CU.09,1.2496875781054733,-18.120469882529367,-19.161876197617264,Relative persistent decline
CU.10,-1.5965939329430547,17.29643427354976,-43.4628348412276,Improvement then reversal
CU.11,-27.810511430591568,-11.784115012962527,-16.49776101814754,Relative persistent improvement
CU.12,-11.92368839427663,-11.92368839427663,-14.5733969263381,Improvement then reversal
CU.13,-48.28511209043878,-0.4790189691511779,-22.034872580954204,Relative persistent improvement
CU.14,28.85482416591524,-9.017132551848512,-4.508566275924256,Relative persistent decline
CU.16,-39.5882818685669,-39.58828186856691,-51.46476642913698,Relative persistent decline
CV.PR,16.166281755196305,34.64203233256351,50.03849114703619,Relative persistent improvement
CV.SV,-39.603960396039604,123.76237623762376,-66.00660066006601,Improvement then reversal
CY.01,21.438263229308006,21.573948439620082,15.287200361827226,Improvement then reversal
CY.02,14.540922309929371,20.772746157041965,24.927295388450357,Relative persistent improvement
CY.03,35.19061583577712,-21.994134897360702,73.31378299120233,"Temporary decline, rebounded"
CY.04,-31.170483460559797,-67.58905852417303,-51.95080576759967,Relative persistent decline
CY.05,113.74407582938389,118.48341232227487,173.77567140600317,Relative persistent improvement
CY.06,82.61405672009866,80.14796547472257,73.98273736128237,Relative persistent decline
CZ.10,-10.364653067653776,-3.0912814050563124,-3.8985587146570055,Relative persistent improvement
CZ.20,22.983870967741932,9.072580645161288,56.4516129032258,"Temporary decline, rebounded"
CZ.31,10.524031680590213,-7.3234241076272095,-4.158981591985824,Relative persistent decline
CZ.32,5.4932981762250055,20.874533069655016,16.113674650260016,Relative persistent improvement
CZ.41,7.352941176470585,-18.382352941176478,12.254901960784315,"Temporary decline, rebounded"
CZ.42,44.95456719273075,-22.71640363462458,29.491471385302088,Relative persistent decline
CZ.51,5.112781954887217,17.293233082706767,20.050125313283207,Relative persistent improvement
CZ.52,33.349101229895936,20.104068117313147,58.34121728161463,"Temporary decline, rebounded"
CZ.53,-17.95918367346939,-38.775510204081634,-10.544217687074829,"Temporary decline, rebounded"
CZ.63,17.462165308498253,17.462165308498253,67.90842064415988,Relative persistent improvement
CZ.64,-0.08529875890305796,-2.61227449140615,-0.7108229908588163,Relative persistent decline
CZ.71,1.0517799352750814,6.472491909385113,0.13484358144552303,Improvement then reversal
CZ.72,18.74125874125874,-1.3986013986013983,2.331002331002331,Relative persistent decline
CZ.80,4.01491253226269,-12.546601663320907,7.766943886817704,"Temporary decline, rebounded"
DE.BB,5.529086524322099,10.440562319863538,1.1273846636472362,Improvement then reversal
DE.BE,-0.9668990080105748,8.077890446670624,-3.6615690282256996,Improvement then reversal
DE.BW,-5.333605109389863,-3.474409813586332,-8.848163658599859,Improvement then reversal
DE.BY,-3.825753709697068,1.2840309352683787,3.2320265849276715,Relative persistent improvement
DE.HB,-11.915060951631931,-7.766417616987809,-0.7864726700747148,Relative persistent improvement
DE.HE,-1.3965115142374347,-1.0124708478221405,0.17456393927967936,Relative persistent improvement
DE.HH,12.161506701841972,3.6969560742467085,7.275609554117523,Relative persistent decline
